X,Y,OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT
-122.355303622895988,47.681805159808142,1150,5598,1265537.2803,252408.58873,24318,13,4707,NW,GREENWOOD AVE N AND N 73RD ST,2, ,HALFPED,-122.355303624249,47.68180515979
-122.342612495345051,47.611068224352643,1151,11850,1268156.84741,226549.58736,29582,13,39307,DWNTN,1ST AVE AND VIRGINIA ST,2, ,CITY,-122.342612496696,47.6110682243347
-122.311461851830146,47.615277671467616,1152,11610,1275868.60882,227935.63485,30134,13,41523,E,16TH AVE AND E PINE ST,2, ,NONE,-122.311461853182,47.61527767145
-122.322989230660554,47.605304512132811,1153,12218,1272955.57279,224353.27375,29816,13,40344,E,JEFFERSON ST AND TERRY AVE,3, ,NONE,-122.322989232012,47.605304512115
-122.355397568411647,47.666848047672424,1154,7110,1265406.24363,246954.26859,25646,13,13710,NW,GREENWOOD AVE N AND N 52ND N ST,0, ,NONE,-122.355397569764,47.6668480476543
-122.331340321043612,47.663198653322674,1155,7486,1271306.87007,245507.04171,25876,13,14732,LKUN,CORLISS AVE N AND DEAD END 1,0, ,NONE,-122.331340322396,47.6631986533048
-122.368948548204273,47.640755793118274,1156,9563,1261878.05316,237504.93329,27907,13,28561,MGNL-QA,9TH AVE W AND W WHEELER ST,0, ,NONE,-122.368948549556,47.6407557931
-122.326787518841655,47.616341840491351,1157,11522,1272096.87301,228396.70851,29855,13,40510,E,BELLEVUE AVE AND E OLIVE ST,3, ,NONE,-122.326787520193,47.6163418404735
-122.322420044291079,47.544460299977366,1158,16679,1272666.54239,202160.87232,34177,13,71107,GRDWM,CORSON AVE S AND S WARSAW ST,2, ,NONE,-122.322420045641,47.5444602999596
-122.306506599324337,47.664854329925419,1159,7356,1277436.72018,245992.74155,26057,13,15728,NE,20TH AVE NE AND NE 50TH ST,3, ,NONE,-122.306506600677,47.6648543299078
-122.275003429793202,47.670761215686433,1160,6803,1285238.33197,247999.99173,26118,13,16135,NE,ANN ARBOR AVE NE AND STANFORD AVE NE,0, ,NONE,-122.275003431146,47.6707612156692
-122.404186600855937,47.574521207946873,1161,14083,1252699.7233,213525.21461,31682,13,53103,SW,56TH PL SW AND DEAD END,0, ,NONE,-122.404186602206,47.5745212079281
-122.313511317538598,47.563503879220491,1162,15222,1274999.9998,209063.57262,32310,13,57338,GRDWM,15TH AVE S AND S OREGON ST,2, ,CITY,-122.313511318889,47.5635038792028
-122.272643287055587,47.546966219337428,1163,16539,1284975.2231,202840.89255,33539,13,66353,SE,48TH AVE S AND S BATEMAN ST,0, ,NONE,-122.272643288405,47.5469662193202
-122.317299758441663,47.656020955949408,1164,8306,1274715.55845,242822.32286,27137,13,23260,NE,NE CAMPUS PY OFF RP AND NE CAMPUS EB PY,2, ,NONE,-122.317299759794,47.6560209559317
-122.418139473189427,47.574597854582713,1165,14055,1249256.94518,213623.77512,31786,13,53501,SW,BEACH DR SW AND BENTON PL SW,0, ,NONE,-122.41813947454,47.5745978545638
-122.376769302301739,47.701542462309853,1166,3957,1260395.11505,259711.94489,37207,13,231522,BLRD,15TH AVE NW AND NW 100TH ST,3, ,NONE,-122.376769303655,47.7015424622914
-122.321282940362082,47.668601725729523,1167,6977,1273822.80863,247429.45272,25769,13,14310,NE,NE 55TH ST AND DEAD END 1,0, ,NONE,-122.321282941715,47.6686017257117
-122.290165638022827,47.624951160158645,1168,10949,1281187.01548,231363.40061,29452,13,38653,E,E MERCER ST AND DEAD END 3,0, ,NONE,-122.290165639374,47.6249511601412
-122.333157917526776,47.61837850664827,1169,11389,1270540.46392,229170.02665,158089,13,36860,DWNTN,MINOR AVE AND VIRGINIA ST,0, ,NONE,-122.333157918878,47.6183785066304
-122.398314227403546,47.686741007048809,1170,5116,1254981.30794,254421.12402,23966,13,2512,BLRD,32ND AVE NW AND NW 80TH ST,3, ,NONE,-122.398314228757,47.6867410070301
-122.285021152707515,47.570680846150857,1171,14712,1282082.00352,211547.03348,32659,13,59538,SE,38TH AVE S AND S COURT ST,3, ,NONE,-122.285021154058,47.5706808461335
-122.316965104209942,47.600852858697095,1172,12487,1274410.08748,222701.06102,30418,13,44128,CNTRL,12TH AVE S AND BOREN AVE S,1, ,CITY,-122.316965105561,47.6008528586794
-122.3814567195179,47.55925331868562,1173,15432,1258197.10801,207843.46305,32764,13,61105,SW,FAUNTLEROY WAY SW AND SW EDMUNDS ST,1, ,CITY,-122.381456720868,47.5592533186671
-122.320744896450009,47.604530692134155,1174,12259,1273503.67007,224060.35548,29831,13,40363,E,BOREN AVE AND BROADWAY,1, ,CITY,-122.320744897801,47.6045306921164
-122.301089750680774,47.602666873719969,1175,12402,1278338.6215,223287.53065,30568,13,45103,CNTRL,24TH AVE AND E FIR ST,0, ,NONE,-122.301089752032,47.6026668737024
-122.274094816986391,47.66669662517635,1176,7217,1285434.40135,246513.43557,26159,13,16321,NE,50TH AVE NE AND NE 52ND ST,0, ,NONE,-122.274094818339,47.6666966251592
-122.311533839289837,47.609205984990759,1177,11988,1275808.31826,225721.64444,30166,13,41706,CNTRL,16TH AVE AND E COLUMBIA ST,0, ,NONE,-122.311533840641,47.6092059849731
-122.284628707638007,47.602992151591785,1178,12392,1282401.11827,223329.14524,30343,13,42774,CNTRL,LAKE WASHINGTON BLVD AND LAKESIDE AVE,3, ,NONE,-122.284628708989,47.6029921515744
-122.312860222254884,47.606186752408128,1179,12170,1275460.02514,224626.82409,30195,13,41737,CNTRL,15TH AVE AND E JEFFERSON ST,3, ,NONE,-122.312860223606,47.6061867523904
-122.33483339298941,47.524544153294237,1180,18104,1269459.55256,194957.11014,35176,13,78658,DLRD,1ST AVE S AND 1ST AVS OFF S RP,1, ,NONE,-122.334833394338,47.5245441532763
-122.269455587079037,47.561767911988568,1181,15359,1285863.09255,208224.38388,32601,13,59342,SE,51ST AVE S AND S SNOQUALMIE ST,0, ,NONE,-122.269455588429,47.5617679119714
-122.288936534023136,47.67578411109421,1182,6258,1281840.75065,249896.46124,24973,13,7758,NE,36TH AVE NE AND NE 65TH E ST,2, ,NONE,-122.288936535376,47.6757841110768
-122.297739911809771,47.722910425597028,1183,2911,1279999.46195,267124.58541,36056,13,221327,N,28TH AVE NE AND NE 130TH ST,0, ,NONE,-122.297739913164,47.7229104255795
-122.36323973849963,47.624607351985212,1184,10890,1263168.03025,231587.67607,28637,13,34306,MGNL-QA,5TH AVE W AND W MERCER ST,1, ,NONE,-122.363239739851,47.6246073519669
-122.325882439359688,47.681718050249508,1185,5647,1272782.53394,252234.88556,24575,13,5715,NW,4TH AVE NE AND WOODLAWN N AVE NE,3, ,NONE,-122.325882440713,47.6817180502317
-122.269983178759901,47.526170822264561,1186,18047,1285490.46867,195244.50828,35427,13,81528,SE,RAINIER AVE S AND S CLOVERDALE ST,1, ,CITY,-122.269983180109,47.5261708222474
-122.405566402764876,47.637689831973319,1187,9812,1252829.92106,236569.07511,27521,13,26332,MGNL-QA,EASTMONT WAY W AND WESTMONT WAY W,0, ,NONE,-122.405566404117,47.6376898319545
-122.33086559789156,47.650488238593177,1188,8839,1271333.61285,240869.31985,27282,13,23736,LKUN,SUNNYSIDE AVE N AND N NORTHLAKE WAY,2, ,NONE,-122.330865599244,47.6504882385753
-122.289420114452312,47.55042030695364,1189,16266,1280856.46982,204178.53607,160720,13,66859,GRDWM,S MEAD ST AND DEAD END 1,0, ,NONE,-122.289420115802,47.5504203069362
-122.364209762502,47.561092770096565,1190,15309,1262468.02846,208429.11451,32073,13,55339,DLRD,25TH AVE SW AND SW ALASKA ST,0, ,NONE,-122.364209763852,47.5610927700783
-122.307622626928818,47.608021074697703,1191,12066,1276764.64799,225271.00355,30177,13,41717,CNTRL,19TH AVE AND E CHERRY ST,2, ,NONE,-122.30762262828,47.6080210746801
-122.310023080687913,47.695781995873155,1192,4470,1276786.84934,257288.63225,37737,13,234709,N,NE 92ND ST AND DEAD END 1,0, ,NONE,-122.310023082041,47.6957819958555
-122.363583945273518,47.642023346720762,1193,9446,1263209.47947,237940.86007,27797,13,28141,MGNL-QA,5TH AVE W AND W HALLADAY ST,2, ,NONE,-122.363583946626,47.6420233467025
-122.284567064775885,47.617614319860806,1194,11492,1282516.89811,228661.56816,30224,13,42504,CNTRL,MADRONA DR AND E HOWELL ST,3, ,NONE,-122.284567066127,47.6176143198435
-122.284812308253933,47.61799936702554,1195,11455,1282459.07283,228803.13565,29500,13,38783,CNTRL,MADRONA DR AND MAIDEN LN E,3, ,NONE,-122.284812309605,47.6179993670082
-122.329156377784471,47.623126962158054,1196,11033,1271560.83563,230882.56426,29131,13,36722,LKUN,EASTLAKE AVE E AND REPUBLICAN ST,1, ,NONE,-122.329156379136,47.6231269621402
-122.280750899245618,47.704182600839466,1197,3866,1284051.79552,260215.40422,37860,13,235501,N,44TH AVE NE AND NE 104TH PL,0, ,NONE,-122.280750900599,47.7041826008222
-122.290797970300233,47.532383321948785,1198,17607,1280391.67264,197606.89753,34368,13,72336,GRDWM,32ND AVE S AND S CHICAGO ST,0, ,NONE,-122.29079797165,47.5323833219314
-122.372243887468173,47.630793381931873,1199,10443,1260993.17636,233887.94333,28701,13,34536,MGNL-QA,W LEE ST AND DEAD END 3,0, ,NONE,-122.37224388882,47.6307933819135
-122.314529836452181,47.571624178559382,1200,14546,1274805.59212,212029.86254,32247,13,57119,GRDWM,S COLUMBIAN WAY AND S SPOKANE ST,1, ,CITY,-122.314529837803,47.5716241785417
-122.295369057422505,47.673974365023433,1201,6439,1280243.80089,249266.48492,25894,13,15108,NE,30TH AVE NE AND NE 62ND ST,0, ,NONE,-122.295369058775,47.673974365006
-122.347313310497384,47.698721550122968,1202,4195,1267626.52062,258539.1006,37420,13,232541,NW,LINDEN AVE N AND N 96TH ST,0, ,NONE,-122.347313311851,47.6987215501049
-122.304165524197174,47.6902846967023,1203,4937,1278190.75411,255256.14662,37779,13,234756,NE,23RD AVE NE AND NE 85TH ST,0, ,NONE,-122.304165525551,47.6902846966847
-122.307319249356411,47.625234037399331,1204,10908,1276959.72204,231547.10903,29334,13,37539,E,19TH AVE E AND E ROY ST,3, ,NONE,-122.307319250708,47.6252340373817
-122.316773001527054,47.621965767769353,1205,11133,1274605.91519,230399.97123,29028,13,36340,E,12TH AVE E AND E HARRISON ST,2, ,NONE,-122.316773002879,47.6219657677517
-122.30503476241573,47.605163676980652,1206,12233,1277382.96838,224216.69699,30197,13,41739,CNTRL,21ST AVE AND E TERRACE ST,0, ,NONE,-122.305034763767,47.6051636769631
-122.289754995331549,47.733743402185233,1207,2453,1282039.23923,271038.09454,36143,13,222506,N,36TH AVE NE AND NE 145TH ST,3, ,NONE,-122.289754996686,47.7337434021679
-122.325835569348413,47.537227780592808,1208,17209,1271771.97624,199539.53958,34253,13,71710,GRDWM,S OTHELLO ST AND DEAD END W,0, ,NONE,-122.325835570698,47.537227780575
-122.355365825724803,47.629429244344358,1209,10558,1265144.13214,233307.69194,28911,13,35670,MGNL-QA,1ST AVE N AND HIGHLAND S DR,0, ,NONE,-122.355365827077,47.6294292443262
-122.311173826330474,47.575087149230242,1210,14122,1275658.12665,213276.87413,31661,13,52775,GRDWM,17TH AVE S AND S HANFORD W ST,0, ,NONE,-122.311173827681,47.5750871492126
-122.320226407859479,47.625460976852551,1211,10867,1273779.05541,231691.09904,28981,13,36141,E,10TH AVE E AND E ROY W ST,2, ,NONE,-122.320226409211,47.6254609768348
-122.340794373485593,47.656839938497463,1212,8193,1268932.2517,243233.53336,26835,13,22150,LKUN,INTERLAKE AVE N AND N 41ST ST,0, ,NONE,-122.340794374838,47.6568399384794
-122.314677357762577,47.575996018080005,1213,14054,1274799.87769,213624.96193,31323,13,51342,GRDWM,14TH AVE S AND S WINTHROP ST,0, ,NONE,-122.314677359113,47.5759960180623
-122.289219361146351,47.66141585499507,1214,7796,1281671.94118,244657.66801,287166,13,16857,NE,36TH AVE NE AND BURKE GILMAN TRL,0, ,NONE,-122.289219362499,47.6614158549777
-122.304576431792356,47.689821392165094,1215,4981,1278086.34041,255089.11404,24709,13,6502,NE,22ND AVE NE AND NE 83RD ST,0, ,NONE,-122.304576433146,47.6898213921475
-122.340432471486338,47.727288494991328,1216,2698,1269524.6403,268924.11335,35750,13,219163,NW,N 135TH PL AND DEAD END,0, ,NONE,-122.340432472841,47.7272884949734
-122.327804575634588,47.613930229685927,1217,11688,1271828.99333,227522.07197,29877,13,40532,E,MELROSE AVE AND PIKE ST,2, ,NONE,-122.327804576986,47.6139302296681
-122.281302135578272,47.523025334552621,1218,18254,1282672.84768,194149.75679,35366,13,80714,GRDWM,41ST AVE S AND S HENDERSON ST,0, ,NONE,-122.281302136927,47.5230253345353
-122.345918465293821,47.635701338108596,1219,10066,1267518.13841,235549.1665,28143,13,29745,MGNL-QA,HOWE ST AND TAYLOR AVE N,0, ,NONE,-122.345918466646,47.6357013380905
-122.272534555522569,47.693694834515824,1220,4686,1286002.94355,256352.54956,37827,13,235325,NE,51ST AVE NE AND NE 90TH PL,0, ,NONE,-122.272534556876,47.6936948344987
-122.280077814065336,47.704654774355554,1221,3822,1284220.73222,260384.49069,37786,13,235104,N,45TH AVE NE AND DEAD END 4,0, ,NONE,-122.280077815419,47.7046547743383
-122.329896076806705,47.702533868099394,1222,3928,1271941.69631,259845.55641,492131,13,233663,N,I5 EXPRESS AND I5 EXPRESS I5 NB RP,5, ,NONE,-122.32989607816,47.7025338680815
-122.296235102968524,47.563140727660802,1223,15229,1279262.00403,208849.57684,335399,13,58461,GRDWM,29TH AVE S AND S GENESEE S ST,0, ,NONE,-122.296235104319,47.5631407276433
-122.321393190866218,47.585853795494039,1224,13355,1273212.04536,217252.04085,338111,13,51268,GRDWM,AIRPORT WAY S AND S HOLGATE SR ST,1, ,NONE,-122.321393192217,47.5858537954763
-122.304386360582299,47.559637608402866,1225,15487,1277225.47794,207610.35534,166923,13,65653,GRDWM,BEACON ER AVE S AND S COLUMBIAN WAY,1, ,CITY,-122.304386361932,47.5596376083853
-122.272313446871152,47.692349788816379,1226,4797,1286048.21331,255860.98988,37833,13,235334,NE,INVERNESS CT NE AND DEAD END,0, ,NONE,-122.272313448225,47.6923497887992
-122.339656214510285,47.731235363474646,1227,2538,1269743.82827,270359.78439,35723,13,219134,NW,ASHWORTH AVE N AND ROOSEVELT WAY N,3, ,NONE,-122.339656215865,47.7312353634567
-122.325718475145464,47.653777682276058,1228,8553,1272625.28492,242044.32708,27254,13,23703,LKUN,LATONA AVE NE AND NE NORTHLAKE WAY,2, ,NONE,-122.325718476498,47.6537776822582
-122.389934797352268,47.661826817234356,1229,7571,1256860.96797,245293.27966,26484,13,20502,MGNL-QA,26TH AVE W AND W COMMODORE WAY,3, ,NONE,-122.389934798705,47.6618268172158
-122.266255519431354,47.556267431114868,1230,15799,1286615.6857,206203.62228,33688,13,67539,SE,S PEARL ST AND DEAD END 4,0, ,NONE,-122.266255520781,47.5562674310978
-122.263098368902931,47.515084755239315,1231,18815,1287116.04871,191169.72095,38290,13,306507,SE,56TH AVE S AND DEAD END 4,0, ,NONE,-122.263098370252,47.5150847552222
-122.337489291896588,47.653152143135323,1232,8594,1269720.33029,241872.67243,26877,13,22322,LKUN,DENSMORE AVE N AND N 38TH ST,0, ,NONE,-122.337489293249,47.6531521431174
-122.380092720652556,47.562257030517863,1233,15239,1258555.84337,208932.11892,31915,13,54343,SW,38TH AVE SW AND FAUNTLEROY WAY SW,1, ,FS,-122.380092722003,47.5622570304994
-122.37272663950155,47.577437757830438,1234,13875,1260484.88273,214431.94485,31196,13,49707,SW,SW HARBOR LN AND DEAD END,0, ,NONE,-122.372726640852,47.5774377578121
-122.380856530547206,47.665592067806152,1235,7169,1259125.22013,246621.3219,25169,13,11321,BLRD,LEARY AVE NW AND NW IONE PL,1, ,NONE,-122.3808565319,47.6655920677877
-122.298528524699776,47.6806895214064,1236,5765,1279512.19231,251730.30444,24667,13,6320,NE,27TH AVE NE AND NE 72ND ST,0, ,NONE,-122.298528526053,47.6806895213889
-122.272642512942909,47.546051660524633,1237,16618,1284969.17536,202507.34836,33551,13,66368,SE,48TH AVE S AND S GRAHAM ST,0, ,NONE,-122.272642514293,47.5460516605075
-122.331019295236644,47.686880972718299,1238,5186,1271554.06802,254142.36972,24532,13,5516,NW,CORLISS AVE N AND N 80TH W ST,2, ,NONE,-122.33101929659,47.6868809727004
-122.286264683306712,47.551225310455813,1239,16205,1281641.11008,204457.3938,33619,13,66717,SE,37TH AVE S AND S ORCAS ST,2, ,NONE,-122.286264684656,47.5512253104384
-122.352908479545732,47.723226964001668,1240,2869,1266425.48229,267503.26727,35823,13,219714,NW,DAYTON AVE N AND N 130TH ST,1, ,NONE,-122.3529084809,47.7232269639835
-122.273715339443228,47.546043484720443,1241,16617,1284704.20845,202509.32365,33550,13,66367,SE,47TH AVE S AND S GRAHAM ST,0, ,NONE,-122.273715340793,47.5460434847032
-122.402280852770318,47.652244430046693,1242,8597,1253747.99184,241860.45739,26365,13,19312,MGNL-QA,35TH AVE W AND W RUFFNER ST,0, ,NONE,-122.402280854123,47.652244430028
-122.339686686327653,47.734132593748214,1243,2401,1269757.0156,271416.54267,35695,13,219106,NW,ASHWORTH AVE N AND N 145TH ST,1, ,NONE,-122.339686687682,47.7341325937302
-122.307258074546368,47.640279398067655,1244,9693,1277079.90866,237033.84055,28419,13,31539,NE,19TH AVE E AND E MCGRAW ST,2, ,NONE,-122.307258075898,47.6402793980501
-122.30536983808733,47.576991888751245,1245,13977,1277103.77298,213944.07362,31649,13,52762,GRDWM,21ST AVE S AND S STEVENS N ST,0, ,NONE,-122.305369839438,47.5769918887337
-122.393039239047638,47.636703308679074,1246,9915,1255910.39901,236146.45853,27705,13,27728,MGNL-QA,28TH AVE W AND W NEWTON S ST,3, ,NONE,-122.3930392404,47.6367033086605
-122.372752264564937,47.701532173018165,1247,3964,1261383.97444,259688.38163,37214,13,231529,BLRD,13TH AVE NW AND NW 100TH ST,3, ,NONE,-122.372752265919,47.7015321729998
-122.318969785093856,47.572352816252703,1248,14383,1273714.92409,212316.71976,32267,13,57215,GRDWM,I5 NB - COLUMBIAN WY RP AND S COLUMBIAN EB WAY,1, ,NONE,-122.318969786444,47.572352816235
-122.312464144733269,47.652975964135756,1249,8665,1275885.72857,241688.878,27149,13,23309,NE,15TH AVE NE AND NE PACIFIC ST,1, ,CITY,-122.312464146086,47.6529759641181
-122.381509552344312,47.510029819489645,1250,19039,1257822.88004,189892.35314,37999,13,300306,SW,39TH AVE SW AND SW 104TH ST,0, ,NONE,-122.381509553693,47.5100298194712
-122.393026944045033,47.637690206904111,1251,9824,1255920.72503,236506.30954,27694,13,27717,MGNL-QA,28TH AVE W AND W CROCKETT N ST,3, ,NONE,-122.393026945397,47.6376902068855
-122.284068332230873,47.632177889511141,1252,10431,1282740.01747,233970.59037,29411,13,38504,E,38TH AVE E AND E GALER ST,0, ,NONE,-122.284068333583,47.6321778894938
-122.314910410956315,47.526440888826343,1253,17996,1274394.38495,195553.44601,35097,13,78134,GRDWM,14TH AVE S AND S CLOVERDALE ST,1, ,CITY,-122.314910412305,47.5264408888087
-122.27296486579138,47.679396921943187,1254,5933,1285799.42995,251140.0501,24849,13,7339,NE,51ST AVE NE AND NE 70TH ST,3, ,NONE,-122.272964867144,47.679396921926
-122.390134094412105,47.675928331785698,1255,6104,1256915.91556,250436.97144,24041,13,2749,BLRD,26TH AVE NW AND NW 65TH W ST,3, ,NONE,-122.390134095765,47.6759283317671
-122.329077497111726,47.571420865588166,1256,14551,1271213.72959,212025.16853,32342,13,57519,GRDWM,4TH AVE S AND S SPOKANE SR ST,1, ,CITY,-122.329077498462,47.5714208655703
-122.358249075877438,47.721433294744678,1257,2944,1265098.28612,266875.12442,35638,13,218331,NW,1ST AVE NW AND NW 127TH ST,0, ,NONE,-122.358249077232,47.7214332947265
-122.331604308503344,47.604661558350472,1258,12241,1270826.14917,224160.04623,29966,13,40766,DWNTN,4TH AVE AND COLUMBIA ST,1, ,CITY,-122.331604309854,47.6046615583326
-122.29756238013438,47.607999012513808,1259,12078,1279245.68095,225215.58083,30073,13,41333,CNTRL,27TH AVE AND E CHERRY E ST,2, ,NONE,-122.297562381486,47.6079990124963
-122.335035506717603,47.697771591562329,1260,4304,1270642.56082,258133.4192,37318,13,232301,NW,COLLEGE WAY N AND N 95TH ST,2, ,CITY,-122.335035508071,47.6977715915444
-122.392428469830264,47.550320359667474,1261,16159,1255422.62864,204640.38797,32905,13,61721,SW,47TH AVE SW AND SW JUNEAU ST,0, ,NONE,-122.39242847118,47.5503203596489
-122.292110022191892,47.70837888600942,1262,3602,1281284.44268,261798.60064,36668,13,227323,N,34TH AVE NE AND NE 110TH ST,3, ,NONE,-122.292110023546,47.708378885992
-122.304444990634181,47.637905297639641,1263,9910,1277756.72326,236154.74013,28441,13,31718,NE,22ND AVE E AND E HOWE ST,0, ,NONE,-122.304444991986,47.6379052976221
-122.372134849217602,47.563600071567954,1264,15151,1260529.99914,209382.52967,32145,13,55722,DLRD,31ST AVE SW AND DEAD END 1 ,0, ,NONE,-122.372134850568,47.5636000715496
-122.408129683237846,47.575929156528794,1265,13954,1251737.13872,214058.56808,30989,13,47725,SW,59TH AVE SW AND SW ADMIRAL WAY,2, ,HALFPED,-122.408129684588,47.57592915651
